id,name,lowercase_name
56113,Meghan Eckman,meghan eckman
50272,Jorge Michel Grau,jorge michel grau
55836,Robert Bresson,robert bresson
79179,Louis Malle,louis malle
1115,Christian Petzold,christian petzold
54524,Benjamin Heisenberg,benjamin heisenberg
22449,Masayuki Suo,masayuki suo
46804,Sasa Gedeon,sasa gedeon
8931,Amat Escalante,amat escalante
56314,Åke Sandgren,åke sandgren
62321,Athina Rachel Tsangari,athina rachel tsangari
97039,Kira Muratova,kira muratova
19482,Lee Yoon-ki,lee yoon-ki
57859,Hong Sang-soo,hong sang-soo
117406,Manoel de Oliveira,manoel de oliveira
120972,Max Ophüls,max ophüls
73474,Deborah Chow,deborah chow
11376,Boris von Sychowski,boris von sychowski
46738,Denis Villeneuve,denis villeneuve
54699,David Carson,david carson
18033,Mike Robe,mike robe
92341,King Vidor,king vidor
47310,Gene Kelly,gene kelly
38944,Timo Koivusalo,timo koivusalo
55408,Ere Kokkonen,ere kokkonen
40041,Michael Laughlin,michael laughlin
62077,Paco Cabezas,paco cabezas
24810,Stephen Tolkin,stephen tolkin
30335,Ralph Hemecker,ralph hemecker
188505,Krzysztof Zanussi,krzysztof zanussi
43959,Sean McNamara,sean mcnamara
49022,Luke Greenfield,luke greenfield
21841,T. Michael Conway,t. michael conway
115427,Béla Tarr,béla tarr
55721,Paul Feig,paul feig
38321,Scott Stewart,scott stewart
61420,Rod Holcomb,rod holcomb
56822,Barry Levinson,barry levinson
32654,Danny Pang,danny pang
32654,Oxide Pang Chun,oxide pang chun
49853,Detlev Buck,detlev buck
46849,Michael D. Sellers,michael d. sellers
13507,Florent-Emilio Siri,florent-emilio siri
50780,Jodie Foster,jodie foster
50012,Jean-Luc Godard,jean-luc godard
58035,H. Bruce Humberstone,h. bruce humberstone
27777,Lewis Milestone,lewis milestone
92667,Michael Curtiz,michael curtiz
106882,Mitchell Leisen,mitchell leisen
39410,Ishirô Honda,ishirô honda
1679,Motoyoshi Oda,motoyoshi oda
47518,Robert Lieberman,robert lieberman
1865,Rob Marshall,rob marshall
59436,Woody Allen,woody allen
63831,Luc Dardenne,luc dardenne
63831,Jean-Pierre Dardenne,jean-pierre dardenne
51608,Lee Jeong-Beom,lee jeong-beom
43385,Nicholas Ray,nicholas ray
50078,William Dieterle,william dieterle
8967,Terrence Malick,terrence malick
86284,Alex March,alex march
63858,Douglas Sirk,douglas sirk
41611,John Sturges,john sturges
15911,Chris J. Ford,chris j. ford
28723,Ulli Lommel,ulli lommel
45243,Todd Phillips,todd phillips
52077,Dany Boon,dany boon
32120,Mitchell Leisen,mitchell leisen
85504,Edgar Selwyn,edgar selwyn
110628,Anatole Litvak,anatole litvak
56271,Johan Grimonprez,johan grimonprez
70264,Janet Grillo,janet grillo
22882,Jonathan auf der Heide,jonathan auf der heide
121662,Conor Horgan,conor horgan
56807,Mohamed Al Daradji,mohamed al daradji
23116,Dylan Avery,dylan avery
60306,Michael A. Pierce,michael a. pierce
60306,Matt Eskandari,matt eskandari
21469,Alex Merkin,alex merkin
359002,Bela Negi,bela negi
5937,Florian Gallenberger,florian gallenberger
38931,Peter Rodger,peter rodger
3107,Ishirô Honda,ishirô honda
3107,Seiji Tani,seiji tani
131880,Kate Davis,kate davis
131880,David Heilbroner,david heilbroner
145154,Michael Patrei,michael patrei
43692,Maurice Elvey,maurice elvey
42889,Huck Botko,huck botko
42889,Andrew Gurland,andrew gurland
252059,Grzegorz Królikiewicz,grzegorz królikiewicz
57276,Wim Wenders,wim wenders
79649,Ken Wiederhorn,ken wiederhorn
87349,Carol Reed,carol reed
47489,Jean-Jacques Beineix,jean-jacques beineix
29382,Andy Abrahams Wilson,andy abrahams wilson
17367,Manoel de Oliveira,manoel de oliveira
49950,Christian E. Christiansen,christian e. christiansen
11226,Andrea Bianchi,andrea bianchi
84237,Sadao Yamanaka,sadao yamanaka
52049,Raúl Ruiz,raúl ruiz
25672,Steve Sekely,steve sekely
42506,Kim Ki-young,kim ki-young
80560,Barbara Loden,barbara loden
53413,Manoel de Oliveira,manoel de oliveira
23516,Ronald Bronstein,ronald bronstein
43616,Alain Guiraudie,alain guiraudie
122709,Rowland V. Lee,rowland v. lee
78789,Chantal Akerman,chantal akerman
58529,Benedek Fliegauf,benedek fliegauf
104505,Alain Guiraudie,alain guiraudie
83230,João César Monteiro,joão césar monteiro
3962,Justus von Dohnányi,justus von dohnányi
142712,Christian Alvart,christian alvart
55700,Pedro Costa,pedro costa
80799,Mia Hansen-Løve,mia hansen-løve
10420,Andrea Štaka,andrea štaka
44945,David Schwimmer,david schwimmer
15543,Richard Brandes,richard brandes
85670,Clarence Brown,clarence brown
113653,Ingmar Bergman,ingmar bergman
97211,Ingmar Bergman,ingmar bergman
44221,Lawrence Trilling,lawrence trilling
83345,Agustí Vila,agustí vila
57059,Antoinette Beumer,antoinette beumer
74183,Ilkka Vanne,ilkka vanne
51170,Cody Cameron,cody cameron
60164,Evan Oppenheimer,evan oppenheimer
41504,Serge Bromberg,serge bromberg
41504,Ruxandra Medrea,ruxandra medrea
38850,Anders Anderson,anders anderson
37206,Vic Sarin,vic sarin
83587,Justin Johnson,justin johnson
83587,Aaron Marshall,aaron marshall
83587,Erik Mauck,erik mauck
76171,David Mackay,david mackay
140995,Anatole Litvak,anatole litvak
42571,Giuseppe Capotondi,giuseppe capotondi
44223,Stephen Burke,stephen burke
59678,Joe Cornish,joe cornish
59468,Emilio Estevez,emilio estevez
51533,Jiang Wen,jiang wen
46221,Carlo Ledesma,carlo ledesma
33203,Robert Kane Pappas,robert kane pappas
37665,Ellie Kanner,ellie kanner
80027,J. Lee Thompson,j. lee thompson
25738,John Berry,john berry
39834,Richard Fleischer,richard fleischer
49444,Jennifer Yuh Nelson,jennifer yuh nelson
34184,Henri Verneuil,henri verneuil
100420,Gregory La Cava,gregory la cava
44443,blackANDwhite,blackandwhite
49538,Matthew Vaughn,matthew vaughn
49020,Richard Ayoade,richard ayoade
50507,Billy Chan,billy chan
43497,Victor Saville,victor saville
38417,Russell Rouse,russell rouse
104439,George Fitzmaurice,george fitzmaurice
120977,Sidney Franklin,sidney franklin
43489,Allan Dwan,allan dwan
102541,Alfred Santell,alfred santell
52505,Don Roos,don roos
78526,Helmut Schleppi,helmut schleppi
25541,Nicolo Donato,nicolo donato
70862,Elijah Drenner,elijah drenner
102384,Lewis Milestone,lewis milestone
48996,Claes Eriksson,claes eriksson
21616,Gaston Biraben,gaston biraben
45658,Dan Rush,dan rush
127818,Matthew J. Pellowski,matthew j. pellowski
41827,Simon Rumley,simon rumley
55347,Mike Mills,mike mills
37686,J.J. Abrams,j.j. abrams
41382,Erik White,erik white
45675,Gary Lundgren,gary lundgren
52918,Laura Poitras,laura poitras
79072,Barbara Albert,barbara albert
43765,Abolfazl Jalili,abolfazl jalili
103203,Ousmane Sembene,ousmane sembene
103203,Thierno Faty Sow,thierno faty sow
123074,Christopher Wilcha,christopher wilcha
78400,Christoph Hochhäusler,christoph hochhäusler
87945,Kirby Dick,kirby dick
126108,Arnaud Desplechin,arnaud desplechin
246882,Sergiu Nicolaescu,sergiu nicolaescu
61475,Masahiro Shinoda,masahiro shinoda
84823,Jean Eustache,jean eustache
34835,Adam Curtis,adam curtis
114044,Jim Finn,jim finn
140007,Anne-Marie Miéville,anne-marie miéville
222600,Jaime Humberto Hermosillo,jaime humberto hermosillo
449677,Amir Muhammad,amir muhammad
185579,Dziga Vertov,dziga vertov
29877,Irving Cummings,irving cummings
37523,Zeki Demirkubuz,zeki demirkubuz
44104,Saverio Costanzo,saverio costanzo
13137,Donal MacIntyre,donal macintyre
56231,Elio Petri,elio petri
47171,Daniel Lapaine,daniel lapaine
58446,Michael Goldbach,michael goldbach
144560,Tapio Suominen,tapio suominen
44219,Rob Schneider,rob schneider
19963,Albert Dupontel,albert dupontel
105981,Frank Borzage,frank borzage
89688,Margot Benacerraf ,margot benacerraf 
263532,Forgács Péter,forgács péter
55763,Ere Kokkonen,ere kokkonen
44912,Martin Campbell,martin campbell
15766,Ishirô Honda,ishirô honda
55761,Ere Kokkonen,ere kokkonen
57536,Carles Bosch,carles bosch
56272,Sebastian Gutierrez,sebastian gutierrez
13378,Matthew O'Callaghan,matthew o'callaghan
13378,Theresa Cullen,theresa cullen
13378,Carole Holliday,carole holliday
36784,Reinout Oerlemans,reinout oerlemans
112422,Jerry Ciccoritti,jerry ciccoritti
64566,Shari Springer Berman,shari springer berman
64566,Robert Pulcini,robert pulcini
50069,Aviva Kempner,aviva kempner
58224,Mark Waters,mark waters
52449,Jake Kasdan,jake kasdan
169788,John Rich,john rich
35688,Tyler Perry,tyler perry
89158,Henry Levin,henry levin
148675,Allan Dwan,allan dwan
131504,Roy Rowland,roy rowland
80941,Richard Thorpe,richard thorpe
74088,George Marshall,george marshall
94241,Henry Hathaway,henry hathaway
45239,Daniel Taradash,daniel taradash
38356,Michael Bay,michael bay
59861,Tom Hanks,tom hanks
57771,Michael McGowan,michael mcgowan
38319,David Gordon Green,david gordon green
291164,Whitney Ransick,whitney ransick
47386,Andy Mitton,andy mitton
47386,Jesse Holland,jesse holland
97831,Guy Green,guy green
175035,Harry Beaumont,harry beaumont
43188,Harmon Jones,harmon jones
95854,Howard Hawks,howard hawks
95854,W.S. Van Dyke,w.s. van dyke
80086,Rowland V. Lee,rowland v. lee
126777,Frank Lloyd,frank lloyd
60062,John Schultz,john schultz
14552,Brad Isaacs,brad isaacs
59111,James M. Hausler,james m. hausler
44991,Jacob Chase,jacob chase
330152,Christian J. Pinto,christian j. pinto
108213,Pál Fejős,pál fejős
108213,John Murray Anderson,john murray anderson
107973,Irving Cummings,irving cummings
64854,Antonio Negret,antonio negret
62382,Francesco Rosi,francesco rosi
128042,Mark Rappaport,mark rappaport
18928,Sergio Sollima,sergio sollima
429876,Wendy Jo Carlton,wendy jo carlton
429876,Aprill Winney,aprill winney
429876,Ai Lene Chor,ai lene chor
429876,Maria Gigante,maria gigante
429876,Laura Lonigro,laura lonigro
429876,Amber Mohammad,amber mohammad
429876,Etta Worthington,etta worthington
55754,Ere Kokkonen,ere kokkonen
61033,Habib Azar,habib azar
23190,David De Vries,david de vries
47975,David Gregory,david gregory
65034,Curtis Hanson,curtis hanson
61546,Nick Grinde,nick grinde
61546,David Burton,david burton
125233,Lee Rose,lee rose
85430,Lee Friedlander,lee friedlander
55502,Liisa Helminen,liisa helminen
32934,José Luis Guerin,josé luis guerin
1736,Ralf Westhoff,ralf westhoff
91150,Mikio Naruse,mikio naruse
126516,Mikio Naruse,mikio naruse
18888,Jan Švankmajer,jan švankmajer
44439,Frank Borzage,frank borzage
288108,Gustav Deutsch,gustav deutsch
18125,Alan Clarke,alan clarke
42368,Sam Taylor,sam taylor
42150,Francesco Rosi,francesco rosi
289010,Jan Ruzicka,jan ruzicka
366044,Michael Verhoeven,michael verhoeven
147846,Jean de Limur,jean de limur
27358,Rick Popko,rick popko
27358,Dan West,dan west
22907,John Luessenhop,john luessenhop
53256,Tom Tykwer,tom tykwer
59065,Ken Loach,ken loach
41593,Gabriele Salvatores,gabriele salvatores
12840,Zabou Breitman,zabou breitman
169842,Alexander Korda,alexander korda
55756,Ere Kokkonen,ere kokkonen
55759,Ere Kokkonen,ere kokkonen
114514,John Korty,john korty
126517,Mikio Naruse,mikio naruse
12513,Robert Guédiguian,robert guédiguian
73884,Toe Yuen,toe yuen
32893,Tony Hickman,tony hickman
60302,K. Asher Levin,k. asher levin
52605,Joseph Graham,joseph graham
38317,Frank Coraci,frank coraci
51540,Seth Gordon,seth gordon
41360,Sandy Collora,sandy collora
65509,David M. Rosenthal,david m. rosenthal
49013,John Lasseter,john lasseter
49013,Brad Lewis,brad lewis
96394,Joseph Losey,joseph losey
64158,John Guillermin,john guillermin
25867,Priyadarshan,priyadarshan
58257,Ken Russell,ken russell
72449,Blake Edwards,blake edwards
63197,Michael Goi,michael goi
66113,Simone North,simone north
52239,Clarence Brown,clarence brown
30645,John Waters,john waters
45215,Jean Renoir,jean renoir
108923,Harold S. Bucquet,harold s. bucquet
108923,Fred Niblo,fred niblo
45657,John Carpenter,john carpenter
48627,Norman Taurog,norman taurog
41339,Stephanie Soechtig,stephanie soechtig
41339,Jason Lindsey,jason lindsey
63144,Andrew Rossi,andrew rossi
109258,Mark Robson,mark robson
109251,Gilbert Cates,gilbert cates
29577,Walter Lang,walter lang
83989,Irving Cummings,irving cummings
24792,Vanessa Gould,vanessa gould
44990,Daryl Wein,daryl wein
26699,Archie Mayo,archie mayo
45014,Dover Koshashvili,dover koshashvili
20055,Amanda Gusack,amanda gusack
61537,Jeffrey Donovan,jeffrey donovan
19434,Gary Nelson,gary nelson
37560,Bill Karn,bill karn
57965,Cristiano Bortone,cristiano bortone
86262,Hong Sang-soo,hong sang-soo
39840,Florin Şerban,florin şerban
37832,Benoît Delépine,benoît delépine
37832,Gustave de Kervern,gustave de kervern
61814,Frédéric Fonteyne,frédéric fonteyne
52188,Zeki Demirkubuz,zeki demirkubuz
45690,Vilgot Sjöman,vilgot sjöman
80294,Lynne Stopkewich,lynne stopkewich
12432,Ferzan Ozpetek,ferzan ozpetek
1482,Nick Gomez,nick gomez
40047,John Carpenter,john carpenter
98060,Ermanno Olmi,ermanno olmi
63297,Cole S. McKay,cole s. mckay
68200,Susan Saladoff,susan saladoff
94725,Charles Burnett,charles burnett
95482,Lee Chang-dong,lee chang-dong
67236,Bertrand Bonello,bertrand bonello
262296,Pierre Perrault,pierre perrault
262296,Michel Brault,michel brault
288153,Grzegorz Królikiewicz,grzegorz królikiewicz
35954,Edward Dmytryk,edward dmytryk
42516,Károly Makk,károly makk
32691,Jean-Luc Godard,jean-luc godard
54690,Hong Sang-soo,hong sang-soo
37189,Éric Rohmer,éric rohmer
177697,Wolfgang Groos,wolfgang groos
24189,Gianni Amelio,gianni amelio
96105,Robert Veze,robert veze
109048,Pen-Ek Ratanaruang,pen-ek ratanaruang
21959,Katsuhiro Ōtomo,katsuhiro ōtomo
68029,Indra Kumar,indra kumar
60897,Andrew Beall,andrew beall
60897,Frank Molieri,frank molieri
67109,Abhinay Deo,abhinay deo
193065,Jean Benoît-Lévy,jean benoît-lévy
38645,Ellen Seidler,ellen seidler
38645,Megan Siler,megan siler
49594,Kilian Manning,kilian manning
118116,Xavi Puebla,xavi puebla
44480,Clyde Geronimi,clyde geronimi
64780,Danny O'Connor,danny o'connor
71982,Joseph Sargent,joseph sargent
84922,Ken Russell,ken russell
59860,Thomas Bezucha,thomas bezucha
55895,Dana Adam Shapiro,dana adam shapiro
4641,Paul Hoen,paul hoen
16900,Keith Cossrow,keith cossrow
16900,Bennett Viseltear,bennett viseltear
66195,Nick Tomnay,nick tomnay
12445,David Yates,david yates
65058,Rodman Flender,rodman flender
64690,Nicolas Winding Refn,nicolas winding refn
53404,Alain Corneau,alain corneau
60899,Ingmar Bergman,ingmar bergman
33765,John Schlesinger,john schlesinger
58882,Wayne Wang,wayne wang
1771,Joe Johnston,joe johnston
27984,Meiert Avis,meiert avis
41872,John McNaughton,john mcnaughton
50646,Glenn Ficarra,glenn ficarra
50646,John Requa,john requa
80613,Carlos Sorin,carlos sorin
72447,Richard Fleischer,richard fleischer
134168,Ken Annakin,ken annakin
134168,Harold French,harold french
134168,Roy Goddard,roy goddard
134168,Gerald O'Hara,gerald o'hara
100010,Frank Borzage,frank borzage
142876,Tay Garnett,tay garnett
115425,Cecil B. DeMille,cecil b. demille
51828,Lone Scherfig,lone scherfig
62522,Russ Parr,russ parr
63287,Lori Petty,lori petty
27588,Tyler Oliver,tyler oliver
74946,Peter Medek,peter medek
62749,Richard Wallace,richard wallace
45801,Robert Stevenson,robert stevenson
85367,Arnold Laven,arnold laven
67913,John Michael McDonagh,john michael mcdonagh
66942,Leon Ford,leon ford
59115,John Pogue,john pogue
62106,Robert Stone,robert stone
72558,Ragnar Bragason,ragnar bragason
51162,Stephen Anderson,stephen anderson
51162,Don Hall,don hall
55632,Barry W. Blaustein,barry w. blaustein
65599,Lucky McKee,lucky mckee
91891,Vernon Zimmerman,vernon zimmerman
58897,Metin Erksan,metin erksan
28480,F.W. Murnau,f.w. murnau
8897,Philippe Garrel,philippe garrel
56653,Philippe Grandrieux,philippe grandrieux
59566,Norman Foster,norman foster
30873,Laura Gabbert,laura gabbert
54540,Alex Zamm,alex zamm
42463,Claude Chabrol,claude chabrol
42481,Wim Wenders,wim wenders
8888,Caroline Link,caroline link
46772,Miklós Jancsó,miklós jancsó
47251,Valerio Zurlini,valerio zurlini
86655,Allan King,allan king
31303,Claude Chabrol,claude chabrol
28039,Chang Cheh,chang cheh
46995,David Lean,david lean
60785,Pang Ho-cheung,pang ho-cheung
230680,Franziska Meletzky,franziska meletzky
57389,Michelangelo Frammartino,michelangelo frammartino
26242,Samuel Fuller,samuel fuller
65016,Catherine Breillat,catherine breillat
13931,Pete Docter,pete docter
13931,Roger Gould,roger gould
44117,Robert Iscove,robert iscove
63736,Christopher Ray,christopher ray
94716,Anthony Asquith,anthony asquith
41513,Raja Gosnell,raja gosnell
61724,Scott Owen Moore,scott owen moore
48453,Rodrigo Cortés,rodrigo cortés
48612,Elia Kazan,elia kazan
67636,Simon Wincer,simon wincer
43935,Kevin Munroe,kevin munroe
12446,Safy Nebbou,safy nebbou
80210,Stephen K. Bannon,stephen k. bannon
17086,Martha Fiennes,martha fiennes
50544,Will Gluck,will gluck
51735,Theo Angelopoulos,theo angelopoulos
47116,Dušan Trančík,dušan trančík
107246,James Toback,james toback
50072,Frank Capra,frank capra
68412,Eric Mendelsohn,eric mendelsohn
69794,Ed Gass-Donnelly,ed gass-donnelly
70192,George Sherman,george sherman
111678,Leo McCarey,leo mccarey
50004,Emilio Aragón,emilio aragón
20268,Bruno Barreto,bruno barreto
68174,Katherine Brooks,katherine brooks
49847,Andrew Cull,andrew cull
49847,Steve Isles,steve isles
22093,Julián Hernández,julián hernández
12819,Ben Gluck,ben gluck
12819,Anthony Bell,anthony bell
85640,Hall Bartlett,hall bartlett
121903,Henry King,henry king
141055,Jeff Conaway,jeff conaway
83105,Charles Jarrott,charles jarrott
33927,Christopher Coppola,christopher coppola
92311,Gilbert Cates,gilbert cates
43792,Norman Z. McLeod,norman z. mcleod
43792,Busby Berkeley,busby berkeley
76382,Tay Garnett,tay garnett
47854,Andrew Lau,andrew lau
138341,Mervyn LeRoy,mervyn leroy
126922,William Dieterle,william dieterle
55846,Elliott Lester,elliott lester
189005,Norman Z. McLeod,norman z. mcleod
13254,Simon Rumley,simon rumley
117401,Bethany Rooney,bethany rooney
44257,David Lynch,david lynch
54384,Miguel Gomes,miguel gomes
67404,Andrei Ujica,andrei ujica
57403,Raúl Ruiz,raúl ruiz
86261,Hong Sang-soo,hong sang-soo
90511,Frederick Wiseman,frederick wiseman
45839,Clay Weiner,clay weiner
19178,Claude Autant-Lara,claude autant-lara
128395,Ousmane Sembene,ousmane sembene
45765,Antonio Naharro,antonio naharro
45765,Álvaro Pastor,álvaro pastor
88562,Masahiro Shinoda,masahiro shinoda
24923,Willard Huyck,willard huyck
24923,Gloria Katz,gloria katz
91208,Rupert Hughes,rupert hughes
57361,Na Hong-jin,na hong-jin
95956,Fred Niblo,fred niblo
46920,Daniele Luchetti,daniele luchetti
36956,Silvio Soldini,silvio soldini
43338,Luis Buñuel,luis buñuel
51851,Emmanuel Mouret,emmanuel mouret
54326,Lee Kang-Sheng,lee kang-sheng
191060,Johan van der Keuken,johan van der keuken
38937,Pauly Shore,pauly shore
8462,G.W. Pabst,g.w. pabst
35008,Lucas Belvaux,lucas belvaux
47855,Sergei Bodrov,sergei bodrov
47324,Youssef Chahine,youssef chahine
51010,Andrzej Wajda,andrzej wajda
56810,José Luis Cuerda,josé luis cuerda
77546,Thorold Dickinson,thorold dickinson
14688,Danièle Thompson,danièle thompson
59968,Jesse Peretz,jesse peretz
105158,William K.L. Dickson ,william k.l. dickson 
38638,Maya Deren,maya deren
38638,Cherel Ito,cherel ito
38638,Teiji Ito,teiji ito
63849,Yasemin Samdereli,yasemin samdereli
11110,Dror Shaul,dror shaul
